,lz_from,lz_to,period,transmission_flow_mw,transmission_losses_lz_from,transmission_losses_lz_to,tx_flow_twh,tx_loss_from_twh,tx_loss_to_twh,net_flow_twh,scenario
10,Argentina,Chile,2035,-32.0,4.343000000000006,2.967000000000002,-0.000912,0.00013102099999999988,9.180499999999994e-05,-0.0008727840000000003,trd_siemens23_1axis
11,Argentina,Chile,2040,16.0,3.4400000000000035,4.128000000000005,0.0005749999999999998,0.00010276999999999993,0.00012749499999999988,0.0005502750000000001,trd_siemens23_1axis
12,Argentina,Chile,2045,-5.0,2.192999999999999,1.9779999999999986,-0.00017299999999999998,6.751000000000004e-05,6.007100000000005e-05,-0.00016556100000000008,trd_siemens23_1axis
13,Argentina,Chile,2050,45.0,1.3759999999999997,3.311000000000003,0.0013869999999999998,4.192500000000001e-05,0.00010156599999999991,0.0013273589999999997,trd_siemens23_1axis
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_siemens23_1axis
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.3200000000000003,-0.008765999999999982,0.0009642600000000052,4.0480000000000005e-05,-0.007842220000000023,trd_siemens23_1axis
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_siemens23_1axis
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_siemens23_1axis
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_siemens23_1axis
19,Argentina,Paraguay,2045,-33.0,17.159999999999965,13.529999999999982,-0.0009610000000000013,0.0005201350000000014,0.0004144250000000004,-0.0008552899999999993,trd_siemens23_1axis
20,Argentina,Paraguay,2050,164.0,5.280000000000002,23.319999999999933,0.0049780000000000015,0.00016104,0.0007086200000000021,0.004430420000000005,trd_siemens23_1axis
21,Argentina,Uruguay,2020,18150.693814508104,1201.4031335268821,2381.1982314699108,0.5730426792721179,0.03587430605200003,0.07312208020468769,0.5357949051194311,trd_siemens23_1axis
22,Argentina,Uruguay,2025,10356.900602073607,1657.5736805980687,2330.7722197328535,0.33481568906428144,0.04977019902254001,0.07153321881171831,0.3130526692751032,trd_siemens23_1axis
23,Argentina,Uruguay,2030,34623.64415775793,755.3061162524732,3005.8429865067365,1.0646754952883335,0.022802883738826708,0.09200679093256847,0.9954715880945914,trd_siemens23_1axis
24,Argentina,Uruguay,2035,53641.31194281191,368.15571696146094,3854.840993244226,1.6367272494038059,0.011052467225805291,0.11743973843705295,1.5303399781925549,trd_siemens23_1axis
25,Argentina,Uruguay,2040,51426.476809604384,405.0384308502507,3747.759423474528,1.5680916872537236,0.012195831356357777,0.11412179102784985,1.4661657275822266,trd_siemens23_1axis
26,Argentina,Uruguay,2045,49471.57883292648,399.8507080544773,3615.5033321946917,1.5067455240604528,0.0120865656401888,0.11002502470411851,1.4088070649965245,trd_siemens23_1axis
27,Argentina,Uruguay,2050,45045.74688826158,539.9429366310771,3467.9164843680737,1.3709081028386967,0.016391908098665295,0.10550093478318076,1.2817990761541802,trd_siemens23_1axis
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_1axis
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_1axis
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_1axis
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_1axis
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_1axis
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_1axis
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_1axis
35,Brazil,Uruguay,2020,-36988.41173705556,5470.211250552652,735.6945482095305,-1.128275736262018,0.16715333636997892,0.022734042128440397,-0.9838564420204834,trd_siemens23_1axis
36,Brazil,Uruguay,2025,35342.02076745262,2297.8259844128993,6821.604642646838,1.0676097212325375,0.06980539747839999,0.20645944179616482,0.9309556769147721,trd_siemens23_1axis
37,Brazil,Uruguay,2030,70975.42784494282,1494.9064835390652,10579.761247691727,2.163360150318791,0.045601509868644356,0.32251160910944976,1.886450051077987,trd_siemens23_1axis
38,Brazil,Uruguay,2035,43780.681287801985,2036.1107417064118,7640.037946545071,1.3407910772081617,0.061971456522286895,0.23359271440493165,1.1691698193255178,trd_siemens23_1axis
39,Brazil,Uruguay,2040,32937.408206924636,2701.573040245167,6917.561290731525,1.0081982126952784,0.08210994148474515,0.21115931270974067,0.8791488414702808,trd_siemens23_1axis
40,Brazil,Uruguay,2045,25677.9041726143,3050.4296892046636,6337.201423299303,0.7854861383520158,0.09269402799109967,0.1932362537001577,0.6849439126429571,trd_siemens23_1axis
41,Brazil,Uruguay,2050,14343.705693851487,3560.9109492960774,5396.905278109078,0.43793162746393066,0.10850182647368253,0.16455707478906562,0.38187637914854733,trd_siemens23_1axis
0,Argentina,Brazil,2020,13972.018454823285,694.6761244871099,3628.8000000000116,0.431969521348758,0.02041840051676088,0.11113199999999998,0.3412559218655172,trd_ge25_1axis
1,Argentina,Brazil,2025,3870.0,812.6999999999994,1625.400000000002,0.11780999999999994,0.024740100000000025,0.0494802,0.0930699,trd_ge25_1axis
2,Argentina,Brazil,2030,3420.0,1209.6,1927.8000000000034,0.10692000000000002,0.03674160000000003,0.0591948,0.08446679999999998,trd_ge25_1axis
3,Argentina,Brazil,2035,18157.370892035608,453.5999999999998,4266.647887327488,0.5526184976531033,0.013607999999999997,0.129657884507152,0.436568613145951,trd_ge25_1axis
4,Argentina,Brazil,2040,18450.0,453.5999999999998,4347.000000000009,0.5616899999999987,0.013607999999999997,0.1321298999999999,0.44316809999999845,trd_ge25_1axis
5,Argentina,Brazil,2045,20700.0,0.0,4347.000000000009,0.6292799999999996,0.0,0.13214880000000007,0.49713119999999866,trd_ge25_1axis
6,Argentina,Brazil,2050,19620.0,0.0,4120.2000000000135,0.5970600000000003,0.0,0.1253826000000001,0.4716773999999988,trd_ge25_1axis
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_ge25_1axis
8,Argentina,Chile,2025,84.0,2.3219999999999996,5.934000000000012,0.0025940000000000043,7.073500000000002e-05,0.00018227700000000027,0.002482458000000001,trd_ge25_1axis
9,Argentina,Chile,2030,65.0,2.0209999999999986,4.816000000000008,0.0020250000000000003,6.088800000000006e-05,0.00014796300000000003,0.0019379249999999992,trd_ge25_1axis
10,Argentina,Chile,2035,-10.0,3.4830000000000036,3.053000000000002,-0.00023200000000000095,0.0001044039999999999,9.442799999999993e-05,-0.00022202400000000062,trd_ge25_1axis
11,Argentina,Chile,2040,29.0,1.805999999999999,3.053000000000002,0.0009049999999999998,5.5255000000000046e-05,9.416999999999995e-05,0.0008660850000000005,trd_ge25_1axis
12,Argentina,Chile,2045,-3.0,2.149999999999999,2.0209999999999986,-0.0001119999999999999,6.617700000000004e-05,6.136100000000005e-05,-0.00010718400000000006,trd_ge25_1axis
13,Argentina,Chile,2050,45.0,1.3759999999999997,3.311000000000003,0.0013869999999999998,4.192500000000001e-05,0.00010156599999999991,0.0013273589999999997,trd_ge25_1axis
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_ge25_1axis
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.3200000000000003,-0.008765999999999982,0.0009642600000000052,4.0480000000000005e-05,-0.007842220000000023,trd_ge25_1axis
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_ge25_1axis
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_ge25_1axis
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_ge25_1axis
19,Argentina,Paraguay,2045,-40.0,17.159999999999965,12.759999999999986,-0.0011780000000000017,0.0005201350000000014,0.0003905550000000002,-0.0010484199999999978,trd_ge25_1axis
20,Argentina,Paraguay,2050,118.0,7.92000000000001,20.899999999999945,0.0036010000000000135,0.00024023999999999996,0.0006363500000000015,0.003204890000000006,trd_ge25_1axis
21,Argentina,Uruguay,2020,18150.693814508104,1201.4031335268821,2381.1982314699108,0.5730426792721179,0.03587430605200003,0.07312208020468769,0.5357949051194311,trd_ge25_1axis
22,Argentina,Uruguay,2025,625.85791475815,1984.02917181879,2024.7099362780707,0.033153365757502586,0.05989031925038225,0.06204528802461993,0.0309983969832649,trd_ge25_1axis
23,Argentina,Uruguay,2030,30116.56830942084,763.8125287252047,2721.3894688375603,0.927401485542007,0.02305807611300865,0.08333917267323918,0.8671203889817766,trd_ge25_1axis
24,Argentina,Uruguay,2035,54542.85100126511,361.37764139248554,3906.6629564747077,1.6645157224893008,0.010842346883167054,0.11903586884497186,1.5563222005274926,trd_ge25_1axis
25,Argentina,Uruguay,2040,52885.607096914595,365.8330326805809,3803.3974939800214,1.6131198200043526,0.010980464013098013,0.1158332523133809,1.5082670317040638,trd_ge25_1axis
26,Argentina,Uruguay,2045,49206.84482997145,366.4531703900894,3564.8980843382283,1.498702413114831,0.011038439996638817,0.10845409684910311,1.4012867562623688,trd_ge25_1axis
27,Argentina,Uruguay,2050,41582.728410927324,519.6327938052709,3222.5101405155433,1.2634929830072121,0.01575042893001683,0.09787747282548584,1.1813659391117435,trd_ge25_1axis
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_1axis
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_1axis
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_1axis
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_1axis
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_1axis
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_1axis
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_1axis
35,Brazil,Uruguay,2020,-36988.41173705556,5470.211250552652,735.6945482095305,-1.128275736262018,0.16715333636997892,0.022734042128440397,-0.9838564420204834,trd_ge25_1axis
36,Brazil,Uruguay,2025,45358.61452194206,2070.3788733935453,7657.401532202132,1.3783082433537959,0.062418604671999924,0.232275659821286,1.2084511882045106,trd_ge25_1axis
37,Brazil,Uruguay,2030,76409.43785680128,1416.6729432964964,11149.72098896704,2.328356963458702,0.04305030124219139,0.3396591925649053,2.0317480721359904,trd_ge25_1axis
38,Brazil,Uruguay,2035,40194.33273721679,2362.453940480918,7507.328530844675,1.2299802423025379,0.07188758688096276,0.22932505789568772,1.0725427712878144,trd_ge25_1axis
39,Brazil,Uruguay,2040,25682.21130737195,3001.1028277214714,6215.465875065088,0.7864928812569091,0.09133306107432303,0.1898153498752071,0.6880105924560241,trd_ge25_1axis
40,Brazil,Uruguay,2045,13053.161820845238,3442.3431746892197,5113.147887757418,0.4013831423508373,0.1045472253027486,0.15592426752365565,0.35000610012992983,trd_ge25_1axis
41,Brazil,Uruguay,2050,3802.037818613595,4097.306746300415,4583.967587082965,0.11817451662780883,0.12470926734644,0.13983560547479948,0.10304817849944863,trd_ge25_1axis
0,Argentina,Brazil,2020,13972.018454823285,694.6761244871099,3628.8000000000116,0.431969521348758,0.02041840051676088,0.11113199999999998,0.3412559218655172,trd_ge15_1axis
1,Argentina,Brazil,2025,3870.0,812.6999999999994,1625.400000000002,0.11780999999999994,0.024740100000000025,0.0494802,0.0930699,trd_ge15_1axis
2,Argentina,Brazil,2030,5449.783229017644,1224.1219736906673,2368.576451784378,0.16997349687052915,0.03717725921072004,0.07287169355353118,0.13427906252771812,trd_ge15_1axis
3,Argentina,Brazil,2035,18090.0,453.5999999999998,4252.500000000011,0.5505299999999995,0.013607999999999997,0.12921930000000015,0.43491869999999894,trd_ge15_1axis
4,Argentina,Brazil,2040,16797.283494259256,453.5999999999998,3981.0295337944567,0.5121085048277774,0.013607999999999997,0.12115078601383325,0.40456571881394293,trd_ge15_1axis
5,Argentina,Brazil,2045,20700.0,0.0,4347.000000000009,0.6292799999999996,0.0,0.13214880000000007,0.49713119999999866,trd_ge15_1axis
6,Argentina,Brazil,2050,19620.0,0.0,4120.2000000000135,0.5970600000000003,0.0,0.1253826000000001,0.4716773999999988,trd_ge15_1axis
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_ge15_1axis
8,Argentina,Chile,2025,64.0,2.3219999999999996,5.074000000000009,0.0019740000000000035,7.073500000000002e-05,0.0001556170000000001,0.0018891180000000004,trd_ge15_1axis
9,Argentina,Chile,2030,63.0,2.0639999999999987,4.773000000000008,0.001963,6.222100000000005e-05,0.00014663000000000002,0.001878590999999999,trd_ge15_1axis
10,Argentina,Chile,2035,-12.0,3.569000000000004,3.053000000000002,-0.00029400000000000097,0.0001070699999999999,9.442799999999993e-05,-0.0002813580000000006,trd_ge15_1axis
11,Argentina,Chile,2040,17.0,3.4400000000000035,4.171000000000006,0.0006059999999999997,0.00010276999999999993,0.00012882799999999989,0.0005799420000000002,trd_ge15_1axis
12,Argentina,Chile,2045,-5.0,2.192999999999999,1.9779999999999986,-0.00017299999999999998,6.751000000000004e-05,6.007100000000005e-05,-0.00016556100000000008,trd_ge15_1axis
13,Argentina,Chile,2050,45.0,1.3759999999999997,3.311000000000003,0.0013869999999999998,4.192500000000001e-05,0.00010156599999999991,0.0013273589999999997,trd_ge15_1axis
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_ge15_1axis
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.4300000000000004,-0.008765999999999982,0.0009642600000000052,4.3780000000000004e-05,-0.007845520000000022,trd_ge15_1axis
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_ge15_1axis
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_ge15_1axis
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_ge15_1axis
19,Argentina,Paraguay,2045,-40.0,17.159999999999965,12.759999999999986,-0.0011780000000000017,0.0005201350000000014,0.0003905550000000002,-0.0010484199999999978,trd_ge15_1axis
20,Argentina,Paraguay,2050,148.0,5.280000000000002,21.559999999999942,0.004498000000000006,0.00016104,0.0006558200000000017,0.004003220000000006,trd_ge15_1axis
21,Argentina,Uruguay,2020,18150.693814508104,1201.4031335268821,2381.1982314699108,0.5730426792721179,0.03587430605200003,0.07312208020468769,0.5357949051194311,trd_ge15_1axis
22,Argentina,Uruguay,2025,7659.447539930676,1657.5736805980682,2155.4377706935647,0.2511946441378509,0.04977019902254001,0.0660978508915003,0.23486699226889055,trd_ge15_1axis
23,Argentina,Uruguay,2030,32699.63496377841,760.2761220585115,2885.7523947041077,1.010317393735847,0.02295198391300786,0.08862261450583796,0.9446467631430171,trd_ge15_1axis
24,Argentina,Uruguay,2035,53942.72208463897,365.8904660531703,3872.167401554694,1.6459455274325432,0.010982244447648282,0.11796870373076385,1.538959068149424,trd_ge15_1axis
25,Argentina,Uruguay,2040,52208.33593260294,391.3622754365638,3784.9041110557478,1.5922480055614963,0.01177187053853348,0.11526799090003072,1.488751885199993,trd_ge15_1axis
26,Argentina,Uruguay,2045,50417.63007204398,383.35869769667136,3660.504652379522,1.535969319824774,0.011574570467768452,0.1114125762563791,1.4361313140361662,trd_ge15_1axis
27,Argentina,Uruguay,2050,45190.85185587259,528.844940446139,3466.2503110778516,1.3754030122445966,0.016047066068383603,0.10544826186428255,1.2860018164486968,trd_ge15_1axis
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_1axis
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_1axis
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_1axis
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_1axis
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_1axis
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_1axis
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_1axis
35,Brazil,Uruguay,2020,-36988.41173705556,5470.211250552652,735.6945482095305,-1.128275736262018,0.16715333636997892,0.022734042128440397,-0.9838564420204834,trd_ge15_1axis
36,Brazil,Uruguay,2025,37683.469672933476,2427.8979016689677,6941.131284871123,1.1403753070100662,0.0733847238136048,0.21004524106289338,1.0037147897607779,trd_ge15_1axis
37,Brazil,Uruguay,2030,73276.86775684166,1576.4599228906986,10955.898995766407,2.228798264029482,0.04804811304919336,0.3333342908449674,1.94351208623371,trd_ge15_1axis
38,Brazil,Uruguay,2035,44598.541865097686,2087.504193222384,7723.157551954893,1.3648394042119403,0.06351301882198741,0.23602366256111576,1.1923287604728132,trd_ge15_1axis
39,Brazil,Uruguay,2040,33374.85904375461,2729.197312565371,6953.819270165969,1.0200794867991385,0.0830085166807282,0.21215789099101784,0.890930112488847,trd_ge15_1axis
40,Brazil,Uruguay,2045,25966.295579704463,3001.2386611705183,6324.924495372699,0.7934766548308858,0.09127676651788603,0.19284177833623947,0.6919116430125319,trd_ge15_1axis
41,Brazil,Uruguay,2050,13787.81347299718,3559.4256222197682,5324.265746763416,0.4205517244719755,0.10848997947443796,0.1623206002068508,0.3667211037395624,trd_ge15_1axis
0,Argentina,Brazil,2020,13972.018454823285,694.6761244871099,3628.8000000000116,0.431969521348758,0.02041840051676088,0.11113199999999998,0.3412559218655172,trd_gamesa2_1axis
1,Argentina,Brazil,2025,6030.0,812.6999999999994,2079.000000000004,0.18476999999999993,0.024740100000000025,0.06354179999999998,0.14596829999999986,trd_gamesa2_1axis
2,Argentina,Brazil,2030,5382.234481188968,1228.5,2358.769241049689,0.16794703443566888,0.037308600000000025,0.0725774772314905,0.1326781572041785,trd_gamesa2_1axis
3,Argentina,Brazil,2035,16290.0,453.5999999999998,3874.5000000000127,0.49472999999999956,0.013607999999999997,0.11750130000000004,0.3908366999999992,trd_gamesa2_1axis
4,Argentina,Brazil,2040,15009.701884399585,453.5999999999998,3605.637395723924,0.46307105653198755,0.013607999999999997,0.11085292187171737,0.36582613466026886,trd_gamesa2_1axis
5,Argentina,Brazil,2045,20610.0,0.0,4328.1000000000095,0.6265799999999996,0.0,0.13158180000000008,0.49499819999999867,trd_gamesa2_1axis
6,Argentina,Brazil,2050,22860.0,0.0,4800.6,0.694260000000001,0.0,0.1457946000000005,0.5484653999999999,trd_gamesa2_1axis
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_gamesa2_1axis
8,Argentina,Chile,2025,64.0,2.3219999999999996,5.074000000000009,0.0019740000000000035,7.073500000000002e-05,0.0001556170000000001,0.0018891180000000004,trd_gamesa2_1axis
9,Argentina,Chile,2030,76.0,2.106999999999999,5.37500000000001,0.002367000000000003,6.351100000000005e-05,0.00016529200000000015,0.002265219000000001,trd_gamesa2_1axis
10,Argentina,Chile,2035,-36.0,4.4290000000000065,2.8810000000000016,-0.001036,0.00013368699999999987,8.913899999999995e-05,-0.000991452,trd_gamesa2_1axis
