Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_1axis,cf_fixed,all_avg
-18.25,-69.25,p_solar_Chile_CL247,Chile,444.5,0.23,20.54566677,0.3343640710382538,0.2523928734061931,0.29337847222222346
-18.75,-69.25,p_solar_Chile_CL248,Chile,294.5,0.25,42.21977654,0.3414314663023692,0.2545607923497268,0.297996129326048
-19.25,-69.25,p_solar_Chile_CL249,Chile,353.9,0.26,62.82045071,0.3446646174863396,0.2549656193078324,0.29981511839708597
-19.75,-69.25,p_solar_Chile_CL250,Chile,773.2,0.26,8.434636132,0.3431017759562845,0.2531604052823315,0.298131090619308
-20.25,-69.25,p_solar_Chile_CL251,Chile,1039.2,0.27,13.54516669,0.3403653233151194,0.2511095173041894,0.2957374203096544
-20.75,-69.25,p_solar_Chile_CL252,Chile,1127.6,0.27,21.23595624,0.3379339708561028,0.2496474271402549,0.2937906989981789
-21.25,-69.25,p_solar_Chile_CL253,Chile,1130.5,0.27,8.491768623,0.3376310336976323,0.2494340846994535,0.29353255919854293
-21.75,-69.25,p_solar_Chile_CL254,Chile,1130.5,0.27,3.298765763,0.3411087204007275,0.2506757741347905,0.295892247267759
-22.25,-69.25,p_solar_Chile_CL255,Chile,1142.2,0.27,4.507360352,0.3439221311475408,0.2513319672131147,0.29762704918032773
-22.75,-69.25,p_solar_Chile_CL256,Chile,1142.1,0.27,7.907628763,0.3458628187613831,0.2518345856102003,0.2988487021857917
-23.25,-69.25,p_solar_Chile_CL257,Chile,1119.6,0.27,1.754559446,0.3477759562841536,0.2524732468123861,0.3001246015482698
-23.75,-69.25,p_solar_Chile_CL258,Chile,1119.3,0.27,14.10245455,0.3506202185792345,0.2537995218579235,0.302209870218579
-24.25,-69.25,p_solar_Chile_CL259,Chile,1100.7,0.27,8.87750874,0.3593875227686701,0.2584368169398907,0.3089121698542804
-24.75,-69.25,p_solar_Chile_CL260,Chile,1045.7,0.27,45.22162987,0.3722873406193102,0.2656489071038251,0.31896812386156764
-25.25,-69.25,p_solar_Chile_CL261,Chile,1003.0,0.27,52.76949201,0.3802085610200402,0.2702022996357012,0.3252054303278707
-25.75,-69.25,p_solar_Chile_CL262,Chile,1049.2,0.27,55.23469153,0.3815276639344288,0.2707972449908925,0.3261624544626607
-26.25,-69.25,p_solar_Chile_CL263,Chile,1059.7,0.27,26.58094359,0.3835685336976372,0.2723443761384335,0.3279564549180354
-26.75,-69.25,p_solar_Chile_CL264,Chile,998.2,0.26,16.00604303,0.3873870673952707,0.2755253870673952,0.33145622723133294
-27.25,-69.25,p_solar_Chile_CL265,Chile,882.7,0.25,33.17056961,0.3899250910746901,0.2781138433515482,0.33401946721311915
-27.75,-69.25,p_solar_Chile_CL266,Chile,864.7,0.24,31.84478814,0.3919153005464591,0.2801548269581057,0.3360350637522824
-19.25,-68.75,p_solar_Chile_CL272,Chile,421.7,0.25,78.56453614,0.3481580145719533,0.2589699453551912,0.3035639799635722
-19.75,-68.75,p_solar_Chile_CL273,Chile,337.9,0.27,46.23538024,0.3519047131147578,0.2602819899817851,0.30609335154827144
-20.25,-68.75,p_solar_Chile_CL274,Chile,810.3,0.27,52.14670463,0.3558142076502777,0.2622158469945356,0.30901502732240665
-20.75,-68.75,p_solar_Chile_CL275,Chile,922.8,0.27,31.84075052,0.3605406420765071,0.2639610655737704,0.31225085382513873
-21.25,-68.75,p_solar_Chile_CL276,Chile,926.1,0.28,22.15509694,0.363491234061935,0.2647480646630237,0.3141196493624794
-21.75,-68.75,p_solar_Chile_CL277,Chile,1066.4,0.28,24.25579153,0.3636621129326086,0.2634643670309654,0.313563239981787
-22.25,-68.75,p_solar_Chile_CL278,Chile,1122.7,0.27,9.17562096,0.3595788934426228,0.2601377504553734,0.3098583219489981
-22.75,-68.75,p_solar_Chile_CL279,Chile,1185.5,0.27,7.649566484,0.358450705828781,0.2591687158469945,0.3088097108378878
-23.25,-68.75,p_solar_Chile_CL280,Chile,1096.8,0.28,2.460505784,0.3586822632058292,0.2587851775956284,0.3087337204007288
-23.75,-68.75,p_solar_Chile_CL281,Chile,1099.0,0.28,16.7610167,0.3628053278688523,0.2607193761384335,0.3117623520036429
-24.25,-68.75,p_solar_Chile_CL282,Chile,1041.7,0.28,41.41042571,0.3768202413479083,0.2689596994535519,0.3228899704007301
-24.75,-68.75,p_solar_Chile_CL283,Chile,1023.0,0.28,80.20072746,0.3894244080145798,0.2773570127504554,0.33339071038251755
-25.25,-68.75,p_solar_Chile_CL284,Chile,1004.9,0.28,103.0958591,0.3945288023679521,0.2812546675774135,0.3378917349726828
-25.75,-68.75,p_solar_Chile_CL285,Chile,1017.8,0.28,99.52157879,0.3962043488160406,0.2824438752276866,0.33932411202186363
-26.25,-68.75,p_solar_Chile_CL286,Chile,973.9,0.27,73.53304427,0.3981402550091213,0.284508310564663,0.3413242827868922
-26.75,-68.75,p_solar_Chile_CL287,Chile,969.3,0.26,42.10585422,0.3996412795992876,0.2870738843351548,0.3433575819672212
-21.25,-68.25,p_solar_Chile_CL294,Chile,862.7,0.28,67.07314665,0.3655692167577472,0.2668203551912568,0.316194785974502
-21.75,-68.25,p_solar_Chile_CL295,Chile,1019.2,0.28,74.42795374,0.3715076275045594,0.269353597449909,0.3204306124772342
-22.25,-68.25,p_solar_Chile_CL296,Chile,1020.5,0.27,42.47524869,0.37385780965392,0.2694663023679417,0.3216620560109309
-22.75,-68.25,p_solar_Chile_CL297,Chile,1016.4,0.28,47.79896268,0.3688556466302384,0.2651163479052823,0.31698599726776033
-23.25,-68.25,p_solar_Chile_CL298,Chile,1028.2,0.27,7.661325233,0.3633713570127508,0.261014116575592,0.31219273679417137
-23.75,-68.25,p_solar_Chile_CL299,Chile,1031.7,0.28,16.04790888,0.3698360655737723,0.2647814207650273,0.31730874316939983
-24.25,-68.25,p_solar_Chile_CL300,Chile,1029.5,0.28,26.32885965,0.3837649134790586,0.2738023679417122,0.3287836407103854
-23.25,-67.75,p_solar_Chile_CL301,Chile,1018.9,0.28,52.88339187,0.3801384335154876,0.2730611338797814,0.32659978369763454
-23.75,-67.75,p_solar_Chile_CL302,Chile,1011.4,0.28,48.79981348,0.3840965391621189,0.2749748406193078,0.32953568989071336
-23.25,-67.25,p_solar_Chile_CL304,Chile,1004.5,0.28,103.7942029,0.3848448315118508,0.2784381830601093,0.3316415072859801
-19.75,-60.25,p_solar_Paraguay_PY29,Paraguay,160.1,0.18,246.5604975,0.2314787112932604,0.1899229280510018,0.2107008196721311
-20.25,-60.25,p_solar_Paraguay_PY30,Paraguay,156.7,0.18,192.7516638,0.2326108834244079,0.1904425091074681,0.211526696265938
-20.75,-60.25,p_solar_Paraguay_PY31,Paraguay,146.5,0.18,140.1466895,0.2335343806921676,0.1910104735883424,0.212272427140255
-19.75,-59.75,p_solar_Paraguay_PY38,Paraguay,144.7,0.18,262.4036124,0.229820810564663,0.1889492258652095,0.20938501821493627
-20.25,-59.75,p_solar_Paraguay_PY39,Paraguay,160.1,0.18,212.5807553,0.2302887067395261,0.1889454690346083,0.20961708788706718
-20.75,-59.75,p_solar_Paraguay_PY40,Paraguay,140.8,0.18,161.8081021,0.2312647996357013,0.1894536657559198,0.21035923269581053
-21.25,-59.75,p_solar_Paraguay_PY41,Paraguay,144.0,0.18,108.5176599,0.2324012978142075,0.1901261384335154,0.21126371812386147
-21.75,-59.75,p_solar_Paraguay_PY42,Paraguay,141.2,0.18,59.15285447,0.2330169626593801,0.1904829234972677,0.2117499430783239
-22.25,-59.75,p_solar_Paraguay_PY43,Paraguay,150.9,0.18,8.624039987,0.2326855646630237,0.1901575591985428,0.21142156193078326
-19.75,-59.25,p_solar_Paraguay_PY47,Paraguay,127.5,0.18,268.5817761,0.228725182149362,0.1882460154826958,0.2084855988160289
-20.25,-59.25,p_solar_Paraguay_PY48,Paraguay,160.9,0.18,213.2312732,0.2284024362477226,0.1877775500910747,0.20808999316939863
-20.75,-59.25,p_solar_Paraguay_PY49,Paraguay,159.1,0.18,157.8776169,0.2291955828779599,0.1880297131147541,0.208612647996357
-21.25,-59.25,p_solar_Paraguay_PY50,Paraguay,150.7,0.18,102.5207431,0.2306164617486332,0.1889321493624772,0.2097743055555552
-21.75,-59.25,p_solar_Paraguay_PY51,Paraguay,149.2,0.18,47.16058874,0.2320291438979961,0.189744193989071,0.21088666894353353
-22.25,-59.25,p_solar_Paraguay_PY52,Paraguay,139.7,0.18,8.20290813,0.2321534608378866,0.1896834016393442,0.2109184312386154
-22.75,-59.25,p_solar_Paraguay_PY53,Paraguay,150.1,0.18,57.77084355,0.2313070355191255,0.1890323315118397,0.2101696835154826
-23.25,-59.25,p_solar_Paraguay_PY54,Paraguay,139.5,0.18,107.6399574,0.2310183287795992,0.1887044626593806,0.20986139571948992
-19.75,-58.75,p_solar_Paraguay_PY57,Paraguay,83.6,0.19,268.9656647,0.2266285291438977,0.1869783697632058,0.20680344945355175
-20.25,-58.75,p_solar_Paraguay_PY58,Paraguay,131.9,0.19,213.6148543,0.2266123633879778,0.1866432149362477,0.20662778916211275
-20.75,-58.75,p_solar_Paraguay_PY59,Paraguay,151.9,0.19,158.2608906,0.2271100865209462,0.1866337659380692,0.2068719262295077
-21.25,-58.75,p_solar_Paraguay_PY60,Paraguay,147.9,0.18,102.9037096,0.228936247723132,0.1877905282331512,0.2083633879781416
-21.75,-58.75,p_solar_Paraguay_PY61,Paraguay,142.8,0.18,47.54324809,0.231274134790528,0.1892501138433515,0.21026212431693975
-22.25,-58.75,p_solar_Paraguay_PY62,Paraguay,127.9,0.18,7.820555954,0.2322043488160285,0.1896029143897996,0.21090363160291403
-22.75,-58.75,p_solar_Paraguay_PY63,Paraguay,140.8,0.18,63.18776366,0.2322454462659379,0.1892977003642987,0.2107715733151183
-23.25,-58.75,p_solar_Paraguay_PY64,Paraguay,151.8,0.18,118.5584351,0.2321569899817847,0.1891080373406193,0.210632513661202
-23.75,-58.75,p_solar_Paraguay_PY65,Paraguay,159.5,0.18,141.8196315,0.2315590846994535,0.1887303051001821,0.2101446948998178
-20.25,-58.25,p_solar_Paraguay_PY68,Paraguay,123.6,0.19,213.9892694,0.2259823542805093,0.1861633652094717,0.2060728597449905
-20.75,-58.25,p_solar_Paraguay_PY69,Paraguay,136.0,0.19,158.6350301,0.2264242941712211,0.1863035063752277,0.20636390027322438
-21.25,-58.25,p_solar_Paraguay_PY70,Paraguay,154.6,0.19,103.2775735,0.2282415755919842,0.1874261156648451,0.20783384562841467
-21.75,-58.25,p_solar_Paraguay_PY71,Paraguay,145.0,0.19,47.91683653,0.2309315801457196,0.1889790528233151,0.20995531648451735
-22.25,-58.25,p_solar_Paraguay_PY72,Paraguay,134.5,0.18,7.44719566,0.2323284380692165,0.1895269808743169,0.2109277094717667
-22.75,-58.25,p_solar_Paraguay_PY73,Paraguay,144.2,0.18,62.81364066,0.2320990437158469,0.1890260701275045,0.2105625569216757
-23.25,-58.25,p_solar_Paraguay_PY74,Paraguay,157.4,0.18,89.34639575,0.2313260473588339,0.1884321493624772,0.20987909836065555
-23.75,-58.25,p_solar_Paraguay_PY75,Paraguay,158.2,0.18,93.09965654,0.230437955373406,0.1878891165755919,0.20916353597449894
-24.25,-58.25,p_solar_Paraguay_PY76,Paraguay,160.3,0.18,84.82132073,0.2298964025500909,0.1873567850637523,0.2086265938069216
-24.75,-58.25,p_solar_Paraguay_PY77,Paraguay,159.6,0.18,59.59048363,0.2298828551912561,0.18695514571949,0.20841900045537304
-22.25,-57.75,p_solar_Paraguay_PY79,Paraguay,140.5,0.19,2.403634315,0.2332375910746807,0.1898156876138433,0.211526639344262
-22.75,-57.75,p_solar_Paraguay_PY80,Paraguay,133.5,0.18,45.43219827,0.2328615664845173,0.1892685564663024,0.21106506147540985
-23.25,-57.75,p_solar_Paraguay_PY81,Paraguay,146.9,0.18,41.50510306,0.2318088570127502,0.188555669398907,0.2101822632058286
-23.75,-57.75,p_solar_Paraguay_PY82,Paraguay,159.4,0.18,48.84836925,0.2311911429872493,0.1881004098360655,0.20964577641165738
-24.25,-57.75,p_solar_Paraguay_PY83,Paraguay,163.1,0.18,53.39634478,0.2308596311475408,0.1877052595628415,0.20928244535519114
-24.75,-57.75,p_solar_Paraguay_PY84,Paraguay,161.0,0.18,12.28262682,0.2308372040072857,0.1872465846994535,0.2090418943533696
-25.75,-57.75,p_solar_Paraguay_PY85,Paraguay,141.1,0.18,12.06962882,0.2330525956284154,0.1877540983606557,0.21040334699453556
-22.25,-57.25,p_solar_Paraguay_PY89,Paraguay,151.0,0.19,29.97267489,0.2343048724954462,0.190183970856102,0.21224442167577412
-22.75,-57.25,p_solar_Paraguay_PY90,Paraguay,137.2,0.18,5.405048664,0.2336695127504553,0.1896068989071038,0.21163820582877957
-23.25,-57.25,p_solar_Paraguay_PY91,Paraguay,159.3,0.18,19.29333054,0.2329474043715843,0.1891635928961748,0.21105549863387954
-23.75,-57.25,p_solar_Paraguay_PY92,Paraguay,154.1,0.18,19.64174184,0.2325259562841526,0.1887283697632058,0.2106271630236792
-24.25,-57.25,p_solar_Paraguay_PY93,Paraguay,155.6,0.18,33.85048069,0.2321497040072863,0.1881947859744991,0.2101722449908927
-24.75,-57.25,p_solar_Paraguay_PY94,Paraguay,155.3,0.18,0.106195017,0.2316552823315118,0.1875379098360655,0.20959659608378867
-25.25,-57.25,p_solar_Paraguay_PY95,Paraguay,145.6,0.18,1.917025373,0.2323296903460839,0.1875275500910747,0.20992862021857928
-25.75,-57.25,p_solar_Paraguay_PY96,Paraguay,153.7,0.18,0.000898721,0.2333630464480871,0.1879870218579235,0.21067503415300531
-26.25,-57.25,p_solar_Paraguay_PY97,Paraguay,148.8,0.18,24.52361012,0.2334492258652095,0.1876532331511839,0.2105512295081967
-22.25,-56.75,p_solar_Paraguay_PY100,Paraguay,153.6,0.19,65.2960483,0.2354075591985425,0.1906020036429872,0.21300478142076484
-22.75,-56.75,p_solar_Paraguay_PY101,Paraguay,158.4,0.18,41.22927156,0.2349137067395259,0.1902768670309653,0.2125952868852456
-23.25,-56.75,p_solar_Paraguay_PY102,Paraguay,154.4,0.18,1.390747458,0.2349563979963571,0.1904377276867031,0.21269706284153012
-23.75,-56.75,p_solar_Paraguay_PY103,Paraguay,139.6,0.18,20.5267217,0.2344384107468121,0.1897413479052823,0.2120898793260472
-24.25,-56.75,p_solar_Paraguay_PY104,Paraguay,149.9,0.18,14.70515477,0.2334863387978138,0.1888163706739526,0.2111513547358832
-24.75,-56.75,p_solar_Paraguay_PY105,Paraguay,154.7,0.18,24.9420951,0.2326734972677587,0.1880237932604736,0.21034864526411617
-25.25,-56.75,p_solar_Paraguay_PY106,Paraguay,156.3,0.18,12.61365109,0.2328582650273227,0.1878767076502732,0.21036748633879795
-25.75,-56.75,p_solar_Paraguay_PY107,Paraguay,152.2,0.18,5.711924735,0.2346202185792351,0.1887613843351548,0.21169080145719493
-26.25,-56.75,p_solar_Paraguay_PY108,Paraguay,148.3,0.18,2.843424196,0.2355299408014571,0.1886911429872495,0.2121105418943533
-22.25,-56.25,p_solar_Paraguay_PY111,Paraguay,143.6,0.19,55.36494276,0.2366847677595629,0.1912673041894353,0.2139760359744991
-22.75,-56.25,p_solar_Paraguay_PY112,Paraguay,139.0,0.18,0.994112294,0.2378476775956283,0.192120446265938,0.21498406193078315
-23.25,-56.25,p_solar_Paraguay_PY113,Paraguay,130.0,0.18,25.35836638,0.2386064435336973,0.1926415072859745,0.2156239754098359
-23.75,-56.25,p_solar_Paraguay_PY114,Paraguay,133.6,0.18,5.180144318,0.2372333788706738,0.1915842440801457,0.21440881147540974
-24.25,-56.25,p_solar_Paraguay_PY115,Paraguay,133.4,0.18,2.523024763,0.2356062158469939,0.190201844262295,0.21290403005464445
-24.75,-56.25,p_solar_Paraguay_PY116,Paraguay,143.5,0.18,2.785382296,0.2353049863387976,0.1896498178506375,0.21247740209471755
-25.25,-56.25,p_solar_Paraguay_PY117,Paraguay,146.0,0.18,8.785429429,0.2360015938069209,0.1897149362477231,0.212858265027322
-25.75,-56.25,p_solar_Paraguay_PY118,Paraguay,146.9,0.18,2.109154414,0.2369318078324223,0.1898901411657559,0.21341097449908908
-26.25,-56.25,p_solar_Paraguay_PY119,Paraguay,152.4,0.18,15.43848738,0.2368324225865203,0.1892650273224043,0.2130487249544623
-22.75,-55.75,p_solar_Paraguay_PY122,Paraguay,131.0,0.19,5.650074642,0.2414064207650279,0.1947427140255009,0.2180745673952644
-23.25,-55.75,p_solar_Paraguay_PY123,Paraguay,129.7,0.18,7.814459141,0.2417519353369764,0.1946448087431694,0.2181983720400729
-23.75,-55.75,p_solar_Paraguay_PY124,Paraguay,141.2,0.18,20.39498026,0.2402336065573768,0.193330373406193,0.21678198998178488
-24.25,-55.75,p_solar_Paraguay_PY125,Paraguay,118.1,0.18,7.16724462,0.2374665300546449,0.1915044398907103,0.2144854849726776
-24.75,-55.75,p_solar_Paraguay_PY126,Paraguay,119.5,0.18,25.26303069,0.2373638433515481,0.1911421903460838,0.21425301684881592
-25.25,-55.75,p_solar_Paraguay_PY127,Paraguay,105.7,0.18,9.970126089,0.2392658242258655,0.1917373633879781,0.2155015938069218
-25.75,-55.75,p_solar_Paraguay_PY128,Paraguay,118.3,0.18,10.94910157,0.2393671448087427,0.1914448998178506,0.21540602231329664
-26.25,-55.75,p_solar_Paraguay_PY129,Paraguay,104.5,0.18,16.72670062,0.2388043032786888,0.190662795992714,0.2147335496357014
-24.75,-55.25,p_solar_Paraguay_PY133,Paraguay,117.0,0.18,4.200084023,0.2398393670309651,0.1929545765027322,0.21639697176684863
-30.75,-57.75,p_solar_Uruguay_UY3,Uruguay,128.0,0.18,19.92264934,0.2485727459016395,0.1954839480874317,0.2220283469945356
-31.75,-57.75,p_solar_Uruguay_UY5,Uruguay,138.2,0.18,15.06190372,0.250523907103825,0.1964298724954462,0.2234768897996356
-32.25,-57.75,p_solar_Uruguay_UY6,Uruguay,118.8,0.18,19.13958289,0.2509781420765022,0.1967161885245901,0.22384716530054616
-32.75,-57.75,p_solar_Uruguay_UY7,Uruguay,126.7,0.18,1.688824142,0.2504369307832416,0.1962528460837887,0.22334488843351513
-33.25,-57.75,p_solar_Uruguay_UY8,Uruguay,127.1,0.18,19.48730579,0.2496229508196721,0.1956754326047358,0.22264919171220393
-33.75,-57.75,p_solar_Uruguay_UY9,Uruguay,130.3,0.18,16.49288576,0.2489988615664848,0.1953505236794171,0.22217469262295095
-34.25,-57.75,p_solar_Uruguay_UY10,Uruguay,114.4,0.18,8.617135729,0.2495317622950821,0.1957174408014572,0.22262460154826963
-30.75,-57.25,p_solar_Uruguay_UY11,Uruguay,154.9,0.18,7.963361106,0.2483760245901635,0.1953051001821493,0.2218405623861564
-31.25,-57.25,p_solar_Uruguay_UY12,Uruguay,151.0,0.18,22.79590671,0.2494050546448086,0.1957782331511839,0.22259164389799624
-31.75,-57.25,p_solar_Uruguay_UY13,Uruguay,152.0,0.18,20.78140302,0.2508471083788701,0.1967403233151184,0.22379371584699426
-32.25,-57.25,p_solar_Uruguay_UY14,Uruguay,133.2,0.18,12.93064131,0.2515231102003643,0.1971632513661202,0.22434318078324222
-32.75,-57.25,p_solar_Uruguay_UY15,Uruguay,133.5,0.18,6.928029634,0.2505003415300544,0.1963202413479053,0.22341029143897984
-33.25,-57.25,p_solar_Uruguay_UY16,Uruguay,126.9,0.18,4.39721941,0.2494906648451731,0.195606329690346,0.22254849726775955
-33.75,-57.25,p_solar_Uruguay_UY17,Uruguay,146.5,0.18,18.62610328,0.2488464253187612,0.1951629098360656,0.22200466757741338
-34.25,-57.25,p_solar_Uruguay_UY18,Uruguay,129.7,0.18,5.148782387,0.2486325136612023,0.1949939663023679,0.2218132399817851
-30.25,-56.75,p_solar_Uruguay_UY19,Uruguay,152.3,0.18,17.73193434,0.246953665755919,0.1946032559198543,0.22077846083788666
-30.75,-56.75,p_solar_Uruguay_UY20,Uruguay,155.5,0.18,36.39877728,0.2482471539162111,0.1952043488160291,0.2217257513661201
-31.25,-56.75,p_solar_Uruguay_UY21,Uruguay,152.3,0.18,33.82480262,0.2493252504553733,0.1957998633879781,0.2225625569216757
-31.75,-56.75,p_solar_Uruguay_UY22,Uruguay,153.1,0.18,46.91054636,0.2508860428051012,0.1967448770491803,0.22381545992714075
-32.25,-56.75,p_solar_Uruguay_UY23,Uruguay,148.4,0.18,43.84672023,0.2515426912568309,0.1971111111111111,0.22432690118397097
-32.75,-56.75,p_solar_Uruguay_UY24,Uruguay,143.0,0.18,3.460674548,0.2505393897996352,0.1962632058287796,0.2234012978142074
-33.25,-56.75,p_solar_Uruguay_UY25,Uruguay,143.9,0.18,19.3342321,0.2490983606557377,0.1952213114754098,0.22215983606557377
-33.75,-56.75,p_solar_Uruguay_UY26,Uruguay,146.7,0.18,0.225571916,0.2478227459016392,0.1943106785063752,0.2210667122040072
-34.25,-56.75,p_solar_Uruguay_UY27,Uruguay,141.1,0.18,6.333678434,0.2471042805100184,0.1937550091074681,0.22042964480874325
-34.75,-56.75,p_solar_Uruguay_UY28,Uruguay,50.8,0.19,17.48920246,0.2478761384335153,0.1942942850637523,0.2210852117486338
-30.75,-56.25,p_solar_Uruguay_UY29,Uruguay,153.9,0.18,3.96926753,0.2485516848816024,0.1952682149362477,0.22190994990892504
-31.25,-56.25,p_solar_Uruguay_UY30,Uruguay,150.7,0.18,46.75230014,0.2493632741347899,0.1959362477231329,0.22264976092896138
-31.75,-56.25,p_solar_Uruguay_UY31,Uruguay,146.3,0.18,6.680933592,0.2496058743169393,0.1961501593806921,0.2228780168488157
-32.25,-56.25,p_solar_Uruguay_UY32,Uruguay,149.2,0.18,1.099261494,0.2499346539162107,0.1961695127504553,0.22305208333333298
-32.75,-56.25,p_solar_Uruguay_UY33,Uruguay,108.6,0.18,15.91836206,0.2501681466302357,0.196039048269581,0.22310359744990832
-33.25,-56.25,p_solar_Uruguay_UY34,Uruguay,142.1,0.18,17.17136321,0.248536316029144,0.1947920081967213,0.22166416211293266
-33.75,-56.25,p_solar_Uruguay_UY35,Uruguay,146.8,0.18,3.513956134,0.2458539389799633,0.192830373406193,0.21934215619307815
-34.25,-56.25,p_solar_Uruguay_UY36,Uruguay,139.9,0.18,2.47235112,0.2447223360655731,0.1919970400728597,0.2183596880692164
-34.75,-56.25,p_solar_Uruguay_UY37,Uruguay,84.2,0.19,0.126154785,0.2460679644808741,0.1929179189435337,0.2194929417122039
-31.75,-55.75,p_solar_Uruguay_UY39,Uruguay,120.5,0.18,1.20427379,0.2475839025500909,0.1949313524590163,0.2212576275045536
-32.25,-55.75,p_solar_Uruguay_UY40,Uruguay,127.3,0.18,41.19253631,0.2480022768670307,0.1950678506375227,0.2215350637522767
-32.75,-55.75,p_solar_Uruguay_UY41,Uruguay,124.2,0.18,1.755536945,0.2482207422586522,0.1950520264116576,0.2216363843351549
-33.25,-55.75,p_solar_Uruguay_UY42,Uruguay,143.3,0.18,7.26936808,0.2470718351548266,0.1939804189435336,0.22052612704918012
-33.75,-55.75,p_solar_Uruguay_UY43,Uruguay,145.0,0.18,29.85505954,0.2448376593806917,0.1921841985428051,0.2185109289617484
-34.25,-55.75,p_solar_Uruguay_UY44,Uruguay,140.1,0.18,1.012991719,0.2435491803278683,0.1910893670309653,0.21731927367941678
-34.75,-55.75,p_solar_Uruguay_UY45,Uruguay,74.0,0.19,0.156537159,0.2463862704918025,0.192837431693989,0.21961185109289577
-31.25,-55.25,p_solar_Uruguay_UY46,Uruguay,127.0,0.18,33.58963414,0.2462342896174854,0.1942636612021858,0.2202489754098356
-31.75,-55.25,p_solar_Uruguay_UY47,Uruguay,145.7,0.18,23.99640966,0.2463103369763202,0.1943203551912568,0.2203153460837885
